id,name,type,amount,min_purchase,expires,enabled,code,applies_to,num_uses,max_uses,max_uses_per_customer,restricted_to,shipping_methods,date_created
10372,â‚¬3.00 OFF Your Order - â‚¬3 OFF77555c15e34b,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF77555c15e34b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:30 +0000"
10373,â‚¬10.00 OFF Your Order - 10 OFFab15189fde7e,per_total_discount,10.0000,0.0000,,1,10 OFFab15189fde7e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:30 +0000"
10374,â‚¬3.00 OFF Your Order - â‚¬3 OFFfac95e765b2e,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFfac95e765b2e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:31 +0000"
10375,â‚¬3.00 OFF Your Order - â‚¬3 OFF073f5503b619,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF073f5503b619,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:31 +0000"
10376,â‚¬10.00 OFF Your Order - 10 OFF79d80eb36c1a,per_total_discount,10.0000,0.0000,,1,10 OFF79d80eb36c1a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:32 +0000"
10377,â‚¬3.00 OFF Your Order - â‚¬3 OFFf69a9a407d73,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFf69a9a407d73,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:33 +0000"
10378,â‚¬3.00 OFF Your Order - â‚¬3 OFF6724b0581e3d,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF6724b0581e3d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:33 +0000"
10379,â‚¬3.00 OFF Your Order - â‚¬3 OFF4c4e6df5a0f6,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF4c4e6df5a0f6,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:34 +0000"
10380,â‚¬3.00 OFF Your Order - â‚¬3 OFF2cb9995d91fd,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF2cb9995d91fd,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:34 +0000"
10381,â‚¬3.00 OFF Your Order - â‚¬3 OFF9c38a084e06c,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF9c38a084e06c,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:35 +0000"
10382,â‚¬10.00 OFF Your Order - 10 OFF3cf8e2885f18,per_total_discount,10.0000,0.0000,,1,10 OFF3cf8e2885f18,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:36 +0000"
10383,â‚¬25.00 OFF Your order - â‚¬25 OFF6f68b784dd67,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF6f68b784dd67,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:36 +0000"
10384,â‚¬10.00 OFF Your Order - 10 OFF165bb068c34b,per_total_discount,10.0000,0.0000,,1,10 OFF165bb068c34b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:37 +0000"
10385,â‚¬10.00 OFF Your Order - 10 OFFed0ba9980353,per_total_discount,10.0000,0.0000,,1,10 OFFed0ba9980353,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:37 +0000"
10386,â‚¬10.00 OFF Your Order - 10 OFF1f49b79b86e2,per_total_discount,10.0000,0.0000,,1,10 OFF1f49b79b86e2,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:38 +0000"
10387,â‚¬25.00 OFF Your order - â‚¬25 OFF7abc99f4c3ad,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF7abc99f4c3ad,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:38 +0000"
10388,â‚¬25.00 OFF Your order - â‚¬25 OFF4c06afde9f87,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF4c06afde9f87,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:39 +0000"
10389,â‚¬3.00 OFF Your Order - â‚¬3 OFF9d745f4b8d19,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF9d745f4b8d19,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:40 +0000"
10390,â‚¬25.00 OFF Your order - â‚¬25 OFFe96871a452eb,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe96871a452eb,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:40 +0000"
10391,â‚¬10.00 OFF Your Order - 10 OFF61b3f36020e3,per_total_discount,10.0000,0.0000,,1,10 OFF61b3f36020e3,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:41 +0000"
10392,â‚¬10.00 OFF Your Order - 10 OFF2682eb61c6dc,per_total_discount,10.0000,0.0000,,1,10 OFF2682eb61c6dc,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:41 +0000"
10393,â‚¬10.00 OFF Your Order - 10 OFF01cac22756db,per_total_discount,10.0000,0.0000,,1,10 OFF01cac22756db,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:42 +0000"
10394,â‚¬25.00 OFF Your order - â‚¬25 OFF9ce787dea11f,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF9ce787dea11f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:43 +0000"
10395,â‚¬25.00 OFF Your order - â‚¬25 OFF3a2bde3fdf83,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF3a2bde3fdf83,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:43 +0000"
10396,â‚¬25.00 OFF Your order - â‚¬25 OFF04b4c45cfe86,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF04b4c45cfe86,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:44 +0000"
10397,â‚¬10.00 OFF Your Order - 10 OFF28988ab41d5b,per_total_discount,10.0000,0.0000,,1,10 OFF28988ab41d5b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:44 +0000"
10398,â‚¬25.00 OFF Your order - â‚¬25 OFFad6dff245a62,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFad6dff245a62,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:45 +0000"
10399,â‚¬10.00 OFF Your Order - 10 OFFdf1e894c2757,per_total_discount,10.0000,0.0000,,1,10 OFFdf1e894c2757,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:46 +0000"
10400,â‚¬3.00 OFF Your Order - â‚¬3 OFF42cffa44d84c,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF42cffa44d84c,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:46 +0000"
10401,â‚¬25.00 OFF Your order - â‚¬25 OFF3124572c6a65,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF3124572c6a65,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:47 +0000"
10402,â‚¬3.00 OFF Your Order - â‚¬3 OFF3d28e7ea5593,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF3d28e7ea5593,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:47 +0000"
10403,â‚¬3.00 OFF Your Order - â‚¬3 OFFbd211c39c4e1,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFbd211c39c4e1,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:48 +0000"
10404,â‚¬3.00 OFF Your Order - â‚¬3 OFF7ace5ba92d26,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF7ace5ba92d26,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:48 +0000"
10405,â‚¬10.00 OFF Your Order - 10 OFF1e0e64b3c868,per_total_discount,10.0000,0.0000,,1,10 OFF1e0e64b3c868,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:49 +0000"
10406,â‚¬10.00 OFF Your Order - 10 OFFaf0de49f4374,per_total_discount,10.0000,0.0000,,1,10 OFFaf0de49f4374,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:50 +0000"
10407,â‚¬10.00 OFF Your Order - 10 OFF5f3c964eaa15,per_total_discount,10.0000,0.0000,,1,10 OFF5f3c964eaa15,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:50 +0000"
10408,â‚¬3.00 OFF Your Order - â‚¬3 OFF31d0237d8763,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF31d0237d8763,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:51 +0000"
10409,â‚¬10.00 OFF Your Order - 10 OFF87c0ae503a42,per_total_discount,10.0000,0.0000,,1,10 OFF87c0ae503a42,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:51 +0000"
10410,â‚¬10.00 OFF Your Order - 10 OFFbf0cdb237939,per_total_discount,10.0000,0.0000,,1,10 OFFbf0cdb237939,"{""entity"":""categories"",""ids"":[0]}",1,0,1,[],,"Tue, 16 Jul 2019 15:19:52 +0000"
10411,â‚¬10.00 OFF Your Order - 10 OFF515d1d8b4d4d,per_total_discount,10.0000,0.0000,,1,10 OFF515d1d8b4d4d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:52 +0000"
10412,â‚¬3.00 OFF Your Order - â‚¬3 OFFecab2f298c29,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFecab2f298c29,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:53 +0000"
10413,â‚¬3.00 OFF Your Order - â‚¬3 OFFa75fd7271346,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFa75fd7271346,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:53 +0000"
10414,â‚¬25.00 OFF Your order - â‚¬25 OFFba3e8c305926,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFba3e8c305926,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:54 +0000"
10415,â‚¬25.00 OFF Your order - â‚¬25 OFF45825acddbbc,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF45825acddbbc,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:55 +0000"
10416,â‚¬10.00 OFF Your Order - 10 OFFfd7511ce63d5,per_total_discount,10.0000,0.0000,,1,10 OFFfd7511ce63d5,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:55 +0000"
10417,20% Off FitFlop Slippers,percentage_discount,20.0000,0.0000,,1,FITFLOP,"{""entity"":""categories"",""ids"":[0,83]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:56 +0000"
10418,â‚¬3.00 OFF Your Order - â‚¬3 OFF1b598a236d58,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF1b598a236d58,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:56 +0000"
10419,â‚¬25.00 OFF Your order - â‚¬25 OFF9d2e88a1a53b,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF9d2e88a1a53b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:57 +0000"
10420,â‚¬3.00 OFF Your Order - â‚¬3 OFFead3bf81e446,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFead3bf81e446,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:57 +0000"
10421,OFF748128465657,per_total_discount,25.0000,0.0000,,1,OFF748128465657,"{""entity"":""categories"",""ids"":[0]}",1,0,1,[],,"Tue, 16 Jul 2019 15:19:58 +0000"
10422,WW_SSE_10% OFF,percentage_discount,10.0000,0.0000,,1,SSE,"{""entity"":""categories"",""ids"":[0]}",9,0,1,[],,"Tue, 16 Jul 2019 15:19:59 +0000"
10423,â‚¬3.00 OFF Your Order - â‚¬3 OFFe8b37818a9e4,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFe8b37818a9e4,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:19:59 +0000"
10424,â‚¬25.00 OFF Your order - â‚¬25 OFF7f9100b42f0e,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF7f9100b42f0e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:00 +0000"
10425,â‚¬10.00 OFF Your Order - 10 OFF5500c4489a87,per_total_discount,10.0000,0.0000,,1,10 OFF5500c4489a87,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:00 +0000"
10426,â‚¬25.00 OFF Your order - â‚¬25 OFF8773db53d33f,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF8773db53d33f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:01 +0000"
10427,â‚¬25.00 OFF Your order - â‚¬25 OFF0d99a846b943,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF0d99a846b943,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:01 +0000"
10428,â‚¬10.00 OFF Your Order - 10 OFF0027936e99c8,per_total_discount,10.0000,0.0000,,1,10 OFF0027936e99c8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:02 +0000"
10429,â‚¬10.00 OFF Your Order - 10 OFFabe80d072183,per_total_discount,10.0000,0.0000,,1,10 OFFabe80d072183,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:02 +0000"
10430,â‚¬10.00 OFF Your Order - 10 OFFecb1a319d4d7,per_total_discount,10.0000,0.0000,,1,10 OFFecb1a319d4d7,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:03 +0000"
10431,â‚¬3.00 OFF Your Order - â‚¬3 OFF93ffc1613bcd,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF93ffc1613bcd,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:04 +0000"
10432,â‚¬25.00 OFF Your order - â‚¬25 OFFd7ab081385e1,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFd7ab081385e1,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:04 +0000"
10433,â‚¬3.00 OFF Your Order - â‚¬3 OFFe60e2f88f0b0,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFe60e2f88f0b0,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:05 +0000"
10434,â‚¬3.00 OFF Your Order - â‚¬3 OFFcbd553818fd2,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFcbd553818fd2,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:05 +0000"
10435,â‚¬3.00 OFF Your Order - â‚¬3 OFFaef266fb64f5,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFaef266fb64f5,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:06 +0000"
10436,The Beauty Agent - Reference Brendan,percentage_discount,10.0000,0.0000,"Tue, 14 Dec 2021 23:00:00 +0000",1,BEAUTYAGENT,"{""entity"":""categories"",""ids"":[0]}",13,0,1,[],,"Tue, 16 Jul 2019 15:20:07 +0000"
10437,The Two Darlings_Reference Brendan,percentage_discount,10.0000,0.0000,"Tue, 14 Dec 2021 23:00:00 +0000",1,TWODARLINGS,"{""entity"":""categories"",""ids"":[0]}",16,0,1,[],,"Tue, 16 Jul 2019 15:20:07 +0000"
10438,â‚¬3.00 OFF Your Order - â‚¬3 OFFc04dc6c3b287,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFc04dc6c3b287,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:08 +0000"
10439,â‚¬3.00 OFF Your Order - â‚¬3 OFFf65cf6a38853,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFf65cf6a38853,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:08 +0000"
10440,â‚¬3.00 OFF Your Order - â‚¬3 OFF0bf7f0d3fabd,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF0bf7f0d3fabd,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:09 +0000"
10441,â‚¬10.00 OFF Your Order - 10 OFFbfa049018e8f,per_total_discount,10.0000,0.0000,,1,10 OFFbfa049018e8f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:09 +0000"
10442,â‚¬3.00 OFF Your Order - â‚¬3 OFFea7bdfca4f86,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFea7bdfca4f86,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:10 +0000"
10443,â‚¬25.00 OFF Your order - â‚¬25 OFF554113a56295,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF554113a56295,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:11 +0000"
10444,â‚¬10.00 OFF Your Order - 10 OFFf31f54fe3ceb,per_total_discount,10.0000,0.0000,,1,10 OFFf31f54fe3ceb,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:11 +0000"
10445,â‚¬10.00 OFF Your Order - 10 OFF3cf94d12a09b,per_total_discount,10.0000,0.0000,,1,10 OFF3cf94d12a09b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:12 +0000"
10446,â‚¬25.00 OFF Your order - â‚¬25 OFF0533aee21dde,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF0533aee21dde,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:12 +0000"
10447,â‚¬10.00 OFF Your Order - 10 OFF25b6454ef3ca,per_total_discount,10.0000,0.0000,,1,10 OFF25b6454ef3ca,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:13 +0000"
10448,â‚¬25.00 OFF Your order - â‚¬25 OFFe73ab26d3a17,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe73ab26d3a17,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:13 +0000"
10449,â‚¬10.00 OFF Your Order - 10 OFFa7e5a55ae1ed,per_total_discount,10.0000,0.0000,,1,10 OFFa7e5a55ae1ed,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:14 +0000"
10450,â‚¬25.00 OFF Your order - â‚¬25 OFFf771a148d6d8,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFf771a148d6d8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:14 +0000"
10451,â‚¬10.00 OFF Your Order - 10 OFF71fba98968ef,per_total_discount,10.0000,0.0000,,1,10 OFF71fba98968ef,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:15 +0000"
10452,â‚¬10.00 OFF Your Order - 10 OFF32a0760f0429,per_total_discount,10.0000,0.0000,,1,10 OFF32a0760f0429,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:17 +0000"
10453,â‚¬3.00 OFF Your Order - â‚¬3 OFF63b93d788060,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF63b93d788060,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:18 +0000"
10454,â‚¬3.00 OFF Your Order - â‚¬3 OFFf1b75e2fd553,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFf1b75e2fd553,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:18 +0000"
10455,â‚¬10.00 OFF Your Order - 10 OFF58b0fd4dcc3f,per_total_discount,10.0000,0.0000,,1,10 OFF58b0fd4dcc3f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:19 +0000"
10456,â‚¬10.00 OFF Your Order - 10 OFF8079b5adb136,per_total_discount,10.0000,0.0000,,1,10 OFF8079b5adb136,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:19 +0000"
10457,â‚¬10.00 OFF Your Order - 10 OFF57236314f530,per_total_discount,10.0000,0.0000,,1,10 OFF57236314f530,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:20 +0000"
10458,â‚¬25.00 OFF Your order - â‚¬25 OFF4b30487f6c27,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF4b30487f6c27,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:21 +0000"
10459,â‚¬25.00 OFF Your order - â‚¬25 OFFd4b41530307b,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFd4b41530307b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:21 +0000"
10460,â‚¬3.00 OFF Your Order - â‚¬3 OFF6e0578344753,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF6e0578344753,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:22 +0000"
10461,â‚¬25.00 OFF Your order - â‚¬25 OFF48a6a0791a35,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF48a6a0791a35,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:22 +0000"
10462,â‚¬10.00 OFF Your Order - 10 OFFe3200529c807,per_total_discount,10.0000,0.0000,,1,10 OFFe3200529c807,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:23 +0000"
10463,â‚¬25.00 OFF Your order - â‚¬25 OFF3d14cfb9a693,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF3d14cfb9a693,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:23 +0000"
10464,â‚¬10.00 OFF Your Order - 10 OFF79c56ebef7ed,per_total_discount,10.0000,0.0000,,1,10 OFF79c56ebef7ed,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:24 +0000"
10465,â‚¬25.00 OFF Your order - â‚¬25 OFFdbfadef00776,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFdbfadef00776,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:24 +0000"
10466,â‚¬10.00 OFF Your Order - 10 OFFbd5de42da08d,per_total_discount,10.0000,0.0000,,1,10 OFFbd5de42da08d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:25 +0000"
10467,â‚¬10.00 OFF Your Order - 10 OFF90d506a8cd5f,per_total_discount,10.0000,0.0000,,1,10 OFF90d506a8cd5f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:25 +0000"
10468,â‚¬3.00 OFF Your Order - â‚¬3 OFF181b34d1de23,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF181b34d1de23,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:26 +0000"
10469,â‚¬10.00 OFF Your Order - 10 OFF990e1c2f5d24,per_total_discount,10.0000,0.0000,,1,10 OFF990e1c2f5d24,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:27 +0000"
10470,â‚¬10.00 OFF Your Order - 10 OFF53f52b91b46e,per_total_discount,10.0000,0.0000,,1,10 OFF53f52b91b46e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:27 +0000"
10471,â‚¬3.00 OFF Your Order - â‚¬3 OFF6247b6ac37b8,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF6247b6ac37b8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:28 +0000"
10472,â‚¬10.00 OFF Your Order - 10 OFF731e096427fa,per_total_discount,10.0000,0.0000,,1,10 OFF731e096427fa,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:29 +0000"
10473,â‚¬25.00 OFF Your order - â‚¬25 OFFea6f16d70a8e,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFea6f16d70a8e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:29 +0000"
10474,â‚¬3.00 OFF Your Order - â‚¬3 OFFc789180f1f93,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFc789180f1f93,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:30 +0000"
10475,January Sale 10% Off,percentage_discount,10.0000,0.0000,,,SALE10,"{""entity"":""categories"",""ids"":[0]}",464,0,1,[],,"Tue, 16 Jul 2019 15:20:30 +0000"
10476,â‚¬10.00 OFF Your Order - 10 OFF011a820fa70a,per_total_discount,10.0000,0.0000,,1,10 OFF011a820fa70a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:31 +0000"
10477,â‚¬10.00 OFF Your Order - 10 OFF44fc94ec47aa,per_total_discount,10.0000,0.0000,,1,10 OFF44fc94ec47aa,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:32 +0000"
10478,â‚¬25.00 OFF Your order - â‚¬25 OFFe96b7ef897d6,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe96b7ef897d6,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:20:32 +0000"
